A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.005856,0.000000,1.007720,-39410.000000,95270.000000,50050.000000
-0.005368,0.002440,1.006256,-39130.000000,95970.000000,50050.000000
-0.004880,-0.000976,1.002352,-38990.000000,96740.000000,50120.000000
-0.004880,0.000000,0.999912,-38990.000000,97370.000000,49770.000000
-0.005856,0.001952,1.007720,-38920.000000,98070.000000,49490.000000
-0.010248,0.003904,1.009672,-38920.000000,99050.000000,49490.000000
-0.009760,-0.001952,1.008208,-38990.000000,99750.000000,49350.000000
-0.011224,0.003416,1.009672,-38920.000000,100240.000000,49210.000000
-0.007808,0.002440,1.006744,-38780.000000,100940.000000,49070.000000
-0.006832,-0.001464,1.002352,-38780.000000,101640.000000,48860.000000
-0.011712,-0.002440,1.001864,-38780.000000,102340.000000,48580.000000
-0.003904,-0.002440,1.001864,-38710.000000,102970.000000,48510.000000
-0.004880,0.002928,1.006256,-38640.000000,103460.000000,48510.000000
-0.009272,0.004392,1.006744,-38640.000000,104020.000000,48300.000000
-0.010736,0.000976,1.000888,-38710.000000,104720.000000,48090.000000
-0.009272,-0.002928,1.003328,-38780.000000,105280.000000,47950.000000
-0.008296,-0.004392,1.006744,-38780.000000,105560.000000,47810.000000
-0.010248,0.003904,1.005280,-38850.000000,106050.000000,47740.000000
-0.009272,0.008296,1.002352,-38990.000000,106470.000000,47600.000000
-0.009272,0.000000,1.006744,-38990.000000,106960.000000,47530.000000
-0.007808,0.001952,1.007720,-38990.000000,107380.000000,47530.000000
-0.010248,0.001952,1.004792,-39270.000000,107730.000000,47600.000000
-0.010736,-0.000488,1.011136,-39410.000000,108220.000000,47250.000000
-0.009760,0.002440,1.008696,-39410.000000,108710.000000,47180.000000
-0.010248,0.004392,1.007720,-39760.000000,109130.000000,47180.000000
-0.002440,0.000000,1.009672,-39970.000000,109620.000000,46970.000000
-0.007320,-0.002440,1.004304,-40180.000000,110110.000000,46900.000000
-0.011712,0.004880,1.006256,-40320.000000,110740.000000,46620.000000
-0.001952,0.005856,1.005280,-40740.000000,111230.000000,46270.000000
-0.002440,-0.001464,1.004792,-40950.000000,111510.000000,46060.000000
-0.007808,0.003416,1.005280,-41020.000000,111860.000000,45780.000000
-0.008784,0.005856,1.005280,-41370.000000,112210.000000,45500.000000
-0.004880,0.002440,1.008696,-41720.000000,112420.000000,45290.000000
-0.003416,0.001464,1.006256,-42070.000000,113050.000000,45080.000000
-0.007320,0.000000,1.004304,-42490.000000,113610.000000,44590.000000
-0.008296,-0.001952,1.007232,-42770.000000,113750.000000,44170.000000
-0.010248,0.000000,1.001376,-43190.000000,113960.000000,43820.000000
-0.004392,0.007320,1.001864,-43470.000000,114380.000000,43470.000000
-0.006832,0.002440,1.009184,-43750.000000,114870.000000,42910.000000
-0.010736,0.000488,1.008696,-44170.000000,115080.000000,42560.000000
-0.008296,0.002440,1.008208,-44590.000000,115150.000000,42140.000000
-0.009760,0.002440,1.004304,-44940.000000,115430.000000,41650.000000
-0.006344,0.004880,1.005280,-45290.000000,115500.000000,41370.000000
-0.010736,0.001464,1.007232,-45430.000000,115500.000000,41510.000000
-0.009272,0.004392,1.008208,-46200.000000,115570.000000,41440.000000
0.000488,0.003416,1.004304,-48300.000000,115920.000000,40250.000000
-0.002928,0.001464,1.000400,-48650.000000,114800.000000,41860.000000
-0.005856,0.002928,1.005768,-49140.000000,113540.000000,44380.000000
-0.010736,0.003904,1.011624,-51590.000000,113260.000000,44030.000000
-0.013176,0.003904,1.010160,-54180.000000,112630.000000,42490.000000
-0.009272,0.003904,1.008208,-55650.000000,111720.000000,41300.000000
-0.004880,0.001952,1.007720,-54740.000000,110320.000000,40390.000000
-0.002440,0.000000,1.003816,-50820.000000,108500.000000,39200.000000
-0.008784,0.001464,1.006256,-44800.000000,106610.000000,36820.000000
-0.008296,-0.004392,1.004304,-38640.000000,104720.000000,33740.000000
-0.005368,0.000976,1.003816,-33950.000000,103180.000000,31290.000000
-0.007808,0.004880,1.004304,-31710.000000,102410.000000,30240.000000
-0.002440,0.004880,1.000888,-31850.000000,101780.000000,29820.000000
-0.001952,0.002928,1.010160,-32970.000000,100870.000000,29400.000000
-0.006832,0.000000,1.010160,-33810.000000,99260.000000,28700.000000
-0.006832,0.000000,1.004792,-33110.000000,97230.000000,28070.000000
-0.009760,-0.003904,1.003328,-30590.000000,95130.000000,27510.000000
-0.009272,0.002440,1.001864,-27370.000000,92960.000000,26670.000000
-0.008784,0.005368,1.003328,-24500.000000,90930.000000,26040.000000
-0.007320,0.002928,1.008696,-23170.000000,89670.000000,25340.000000
-0.006832,0.002440,1.009184,-23450.000000,89530.000000,24430.000000
-0.005856,0.002440,1.008208,-24220.000000,89950.000000,23310.000000
-0.004880,0.000488,1.007720,-25130.000000,89950.000000,22190.000000
-0.010248,0.000000,0.999424,-25340.000000,89880.000000,20790.000000
-0.006832,0.003904,1.004304,-24780.000000,89740.000000,18830.000000
-0.000488,-0.001464,1.010648,-23940.000000,89460.000000,16870.000000
-0.005856,-0.003416,1.008208,-23170.000000,89320.000000,15260.000000
-0.007808,0.007320,1.003816,-22820.000000,89250.000000,13650.000000
-0.000976,0.000976,1.003328,-23380.000000,89110.000000,12110.000000
-0.003416,-0.003416,1.004792,-24150.000000,88970.000000,10920.000000
-0.005368,0.000488,1.005280,-24570.000000,88690.000000,9590.000000
-0.007320,-0.000976,1.003816,-24430.000000,88340.000000,8330.000000
-0.004880,0.000488,1.007720,-23800.000000,87570.000000,7280.000000
-0.003904,0.001464,1.011136,-22680.000000,86800.000000,6230.000000
-0.007808,0.003904,1.009184,-21700.000000,86100.000000,5250.000000
-0.007320,0.004880,1.009184,-21000.000000,85470.000000,4340.000000
-0.004880,0.001952,1.003816,-20440.000000,84910.000000,3710.000000
-0.004392,0.003904,1.003328,-20090.000000,84280.000000,3080.000000
-0.006832,0.003416,1.004792,-19950.000000,83860.000000,2590.000000
-0.005368,0.000000,1.004792,-19670.000000,83580.000000,2240.000000
-0.003904,0.002928,1.001864,-19250.000000,83230.000000,1680.000000
-0.004880,0.000976,1.004304,-18480.000000,82950.000000,1120.000000
-0.007320,0.001464,1.005280,-17570.000000,82810.000000,560.000000
-0.009272,0.001464,1.005280,-16940.000000,82460.000000,-140.000000
-0.008784,0.001464,1.003328,-16590.000000,82460.000000,-770.000000
-0.007320,0.005856,1.003328,-16170.000000,82740.000000,-1330.000000
-0.009272,0.001952,1.001864,-15820.000000,82740.000000,-2030.000000
-0.006832,0.000000,1.003328,-15540.000000,82810.000000,-2730.000000
-0.004392,0.001464,1.007720,-14980.000000,83090.000000,-3360.000000
-0.005856,0.002928,1.007232,-14350.000000,83230.000000,-4130.000000
-0.004880,0.001464,1.005280,-13720.000000,83300.000000,-4970.000000
-0.006344,0.000976,1.001376,-13160.000000,83370.000000,-5810.000000
-0.008296,-0.000488,1.002352,-12670.000000,83440.000000,-6510.000000
-0.008296,-0.001952,1.005280,-12040.000000,83720.000000,-7280.000000
-0.001464,0.000000,1.006744,-11410.000000,83930.000000,-8120.000000
0.001952,0.001952,1.006256,-10780.000000,84000.000000,-9030.000000
-0.006344,0.003416,1.010648,-10010.000000,84140.000000,-10010.000000
-0.007808,-0.000488,1.005280,-9310.000000,84420.000000,-10920.000000
-0.007808,0.000488,1.003816,-8610.000000,84560.000000,-11970.000000
-0.009272,0.001952,1.001864,-7840.000000,84700.000000,-13090.000000
-0.007320,0.000976,1.003328,-7070.000000,84770.000000,-14070.000000
-0.007808,0.004392,1.003328,-6300.000000,84980.000000,-15190.000000
-0.007320,0.004392,1.002352,-5320.000000,85190.000000,-16170.000000
-0.008296,0.002440,1.007720,-4550.000000,85330.000000,-17150.000000
-0.009760,0.001464,1.007720,-3850.000000,85540.000000,-18340.000000
-0.010248,0.003416,1.003328,-2730.000000,85750.000000,-19460.000000
-0.009272,0.005368,1.002840,-1820.000000,85820.000000,-20580.000000
-0.004392,-0.000488,1.004792,-980.000000,85820.000000,-21560.000000
-0.003416,-0.000488,1.006256,-210.000000,85890.000000,-22680.000000
-0.007320,-0.002928,1.008696,700.000000,85750.000000,-23730.000000
-0.008784,-0.001952,1.006744,1610.000000,85610.000000,-24570.000000
-0.010736,0.001952,1.005280,2660.000000,85470.000000,-25550.000000
-0.006832,0.001464,1.000400,3500.000000,85120.000000,-26460.000000
-0.005368,0.000488,1.003816,4340.000000,84840.000000,-27370.000000
-0.004880,0.000000,1.008696,5250.000000,84420.000000,-28140.000000
-0.004392,0.004880,1.009184,6020.000000,83860.000000,-28560.000000
-0.008784,0.008784,1.009672,6860.000000,83300.000000,-29190.000000
-0.009272,0.004880,1.002352,7840.000000,82950.000000,-29890.000000
-0.007808,0.001464,1.003328,8820.000000,82250.000000,-30240.000000
-0.007320,0.000976,1.007232,9660.000000,81410.000000,-30730.000000
-0.009760,0.002928,1.001864,10430.000000,80710.000000,-30940.000000
-0.011712,0.007320,1.003816,11200.000000,80010.000000,-31150.000000
-0.006344,0.005368,1.007232,11900.000000,79380.000000,-31360.000000
0.001464,0.004880,1.005768,12740.000000,78540.000000,-31220.000000
-0.003416,0.005368,1.004304,13720.000000,77840.000000,-31150.000000
-0.007320,0.001464,1.009184,14420.000000,77140.000000,-31220.000000
-0.007320,0.000000,1.005280,15190.000000,76230.000000,-31080.000000
-0.010248,0.001464,1.000888,15820.000000,75390.000000,-31010.000000
-0.005368,0.001464,1.003328,16240.000000,74690.000000,-31010.000000
-0.005856,0.000976,1.005280,16660.000000,73710.000000,-30940.000000
-0.005368,0.004392,1.005768,17290.000000,72590.000000,-30590.000000
-0.006344,0.002440,1.006256,17850.000000,71750.000000,-30450.000000
-0.012688,0.000488,1.009184,18130.000000,70980.000000,-30450.000000
-0.014152,0.002928,1.003816,18690.000000,70070.000000,-30100.000000
-0.007808,0.000000,1.002352,19110.000000,69230.000000,-29820.000000
-0.006344,0.000488,1.006256,19320.000000,68530.000000,-29540.000000
-0.007320,-0.001952,1.009184,19320.000000,67620.000000,-29330.000000
-0.000488,-0.000488,1.010648,19460.000000,66500.000000,-29120.000000
-0.003416,0.002928,1.006256,19810.000000,65240.000000,-28910.000000
-0.003416,0.000000,1.005280,20090.000000,64260.000000,-28560.000000
-0.004392,0.000976,1.006744,20370.000000,63490.000000,-28490.000000
-0.013176,0.005368,1.003328,20440.000000,62440.000000,-28350.000000
-0.010248,0.000976,1.002352,20440.000000,61390.000000,-28000.000000
-0.006832,0.002440,1.006744,20510.000000,60480.000000,-27860.000000
-0.012200,0.007320,1.002352,20580.000000,59570.000000,-27580.000000
-0.009272,0.006832,1.000400,20580.000000,58520.000000,-27230.000000
-0.006344,0.003416,1.006256,20510.000000,57330.000000,-27020.000000
-0.010248,0.005368,1.005280,20440.000000,56490.000000,-26810.000000
-0.009272,0.002928,1.004304,20510.000000,55650.000000,-26740.000000
-0.002440,0.002440,1.001864,20230.000000,54670.000000,-26530.000000
-0.001464,0.002928,1.004304,20020.000000,53760.000000,-26390.000000
-0.005368,0.003904,1.002352,19880.000000,52920.000000,-26460.000000
-0.007808,0.003416,1.004304,19810.000000,52150.000000,-26250.000000
-0.004880,-0.000488,1.006744,19460.000000,51240.000000,-26110.000000
-0.002440,0.003416,1.004304,19180.000000,50120.000000,-26040.000000
-0.008784,0.000488,1.002840,19250.000000,49210.000000,-25970.000000
-0.006344,0.004392,0.999912,19180.000000,48370.000000,-25900.000000
-0.004880,0.000000,1.002352,18900.000000,47530.000000,-25970.000000
-0.012688,-0.002440,1.002840,18550.000000,46620.000000,-26180.000000
-0.009760,0.004880,1.005768,18270.000000,45640.000000,-26110.000000
-0.008296,0.003904,1.002352,17990.000000,44730.000000,-26110.000000
-0.009760,0.001952,1.004304,17710.000000,43750.000000,-26180.000000
-0.008296,0.009760,1.010648,17640.000000,42980.000000,-26250.000000
-0.005856,0.004880,1.009672,17290.000000,42000.000000,-26530.000000
-0.008784,0.000000,1.009184,16940.000000,40810.000000,-26670.000000
-0.009760,0.006344,1.003816,16730.000000,39830.000000,-26810.000000
-0.007808,-0.000488,1.003816,16590.000000,38780.000000,-26950.000000
-0.006832,-0.001464,1.010160,16310.000000,37800.000000,-27020.000000
-0.005856,-0.000488,1.010160,16240.000000,37030.000000,-27370.000000
-0.010248,0.002440,1.008208,16100.000000,35910.000000,-27650.000000
-0.006344,0.000976,1.008696,15820.000000,34930.000000,-27720.000000
-0.007320,0.002928,1.012112,15610.000000,33880.000000,-27930.000000
-0.002440,0.003904,1.005280,15400.000000,32620.000000,-28210.000000
0.001464,0.000976,1.002840,15190.000000,31640.000000,-28420.000000
-0.004392,0.000488,1.007720,15260.000000,30590.000000,-28560.000000
-0.006344,-0.000976,1.005768,15120.000000,29540.000000,-28840.000000
-0.006344,0.001952,1.005768,14840.000000,28490.000000,-29050.000000
-0.005368,0.001464,1.005768,14630.000000,27510.000000,-29400.000000
-0.003416,0.002928,1.008208,14490.000000,26460.000000,-29680.000000
-0.007320,0.000976,1.007720,14350.000000,25130.000000,-29680.000000
-0.005856,0.004392,1.004792,14140.000000,24010.000000,-29820.000000
-0.007808,0.002440,1.003816,13930.000000,22960.000000,-30170.000000
-0.007808,0.004880,1.005768,13790.000000,21700.000000,-30450.000000
-0.006344,0.004392,1.003816,13580.000000,20230.000000,-30660.000000
-0.010736,0.001464,1.001376,13370.000000,18970.000000,-30940.000000
-0.005856,0.007320,1.009672,13370.000000,17710.000000,-31220.000000
-0.005856,0.003416,1.010160,13370.000000,16310.000000,-31500.000000
-0.004392,-0.000976,1.013576,13440.000000,14910.000000,-31780.000000
-0.006344,-0.002928,1.012600,13300.000000,13650.000000,-32060.000000
-0.011224,0.000000,1.005768,13230.000000,12320.000000,-32270.000000
-0.003904,-0.000488,1.005768,13020.000000,10920.000000,-32550.000000
-0.004392,-0.001952,1.005280,13020.000000,9450.000000,-32900.000000
-0.008784,0.001952,1.007720,12810.000000,8190.000000,-33110.000000
-0.008784,0.001952,1.005768,12740.000000,6720.000000,-33460.000000
-0.009760,0.006832,1.001376,12950.000000,5320.000000,-33880.000000
-0.007320,0.003904,1.007720,12950.000000,3990.000000,-34160.000000
-0.004392,-0.005856,1.009672,12880.000000,2310.000000,-34090.000000
-0.002928,-0.007808,1.007232,12950.000000,630.000000,-34510.000000
-0.008784,-0.002440,1.007232,12950.000000,-980.000000,-34860.000000
-0.013176,0.003416,1.004304,12950.000000,-2380.000000,-35000.000000
-0.008784,0.006344,1.004792,13090.000000,-4060.000000,-35210.000000
-0.008784,0.002440,1.006256,13160.000000,-5740.000000,-35560.000000
-0.008296,0.001464,1.002840,13160.000000,-7210.000000,-35840.000000
-0.003904,0.002440,1.005768,13020.000000,-8750.000000,-36050.000000
-0.002440,0.000976,1.008208,13020.000000,-10150.000000,-36190.000000
-0.008296,0.003904,1.005280,13370.000000,-11620.000000,-36540.000000
-0.008296,0.000488,1.006256,13580.000000,-13090.000000,-36890.000000
-0.001464,0.004880,1.001376,13510.000000,-14490.000000,-36960.000000
-0.004880,-0.000488,1.007720,13580.000000,-15890.000000,-37170.000000
-0.006832,-0.003416,1.010648,13790.000000,-17500.000000,-37450.000000
-0.008296,0.003904,1.008696,13860.000000,-19040.000000,-37590.000000
-0.012200,0.000488,1.010160,13930.000000,-20300.000000,-37730.000000
-0.009272,0.003904,1.011136,14070.000000,-21700.000000,-37870.000000
-0.007808,0.001464,1.009672,14350.000000,-23380.000000,-37800.000000
-0.005368,0.004392,1.004304,14630.000000,-24780.000000,-37940.000000
-0.006832,0.005368,1.001864,14840.000000,-26180.000000,-38220.000000
-0.005368,0.003416,1.004792,15120.000000,-27720.000000,-38360.000000
-0.003416,0.007808,1.008696,15330.000000,-29050.000000,-38640.000000
-0.009272,0.001952,1.009184,15400.000000,-30660.000000,-38850.000000
-0.008784,-0.001464,1.006256,15540.000000,-32130.000000,-38920.000000
-0.008784,0.001464,1.008208,15750.000000,-33320.000000,-39270.000000
-0.008296,0.001464,1.007720,16030.000000,-34580.000000,-39620.000000
-0.007808,0.002928,1.002840,16310.000000,-36050.000000,-39970.000000
-0.008784,0.005368,1.007720,16520.000000,-37590.000000,-40810.000000
-0.011224,0.004392,1.003816,16800.000000,-38710.000000,-41510.000000
-0.011224,0.003416,0.999424,16940.000000,-39830.000000,-42000.000000
-0.006344,0.003416,1.004792,17150.000000,-41230.000000,-42560.000000
-0.004392,0.009272,1.004304,17220.000000,-42910.000000,-42980.000000
-0.005856,0.006832,1.004304,17150.000000,-44730.000000,-42770.000000
-0.005856,0.004392,1.003816,17360.000000,-46620.000000,-42140.000000
-0.010248,0.007808,1.002840,17640.000000,-49000.000000,-41160.000000
-0.009760,0.006344,1.005280,17850.000000,-51800.000000,-39900.000000
-0.006344,0.003416,1.004304,18340.000000,-54740.000000,-38010.000000
-0.011712,0.001464,1.004792,18900.000000,-57820.000000,-35770.000000
-0.012688,0.000976,1.007232,19950.000000,-60970.000000,-33600.000000
-0.009272,0.003904,1.010648,20860.000000,-64120.000000,-31220.000000
-0.006344,-0.000488,1.012600,21910.000000,-66710.000000,-28840.000000
-0.010248,0.001464,1.007720,23030.000000,-69020.000000,-26600.000000
-0.013176,0.001464,1.006744,23730.000000,-71260.000000,-24290.000000
-0.008296,0.001952,1.009184,24220.000000,-73220.000000,-22190.000000
-0.008784,0.008784,1.005280,24570.000000,-74900.000000,-20300.000000
-0.005368,0.003416,0.999912,24640.000000,-76230.000000,-18620.000000
-0.001952,0.003904,1.006744,24640.000000,-77210.000000,-17220.000000
-0.004392,0.005856,1.008696,24850.000000,-78120.000000,-16100.000000
-0.006832,0.003904,1.003328,24920.000000,-78960.000000,-15260.000000
-0.010736,0.004880,1.003816,25200.000000,-79660.000000,-14490.000000
-0.010736,0.001952,1.006744,25340.000000,-80150.000000,-13930.000000
-0.011712,0.005368,1.005768,25340.000000,-80570.000000,-13720.000000
-0.008296,0.004392,1.005768,25410.000000,-80850.000000,-13790.000000
-0.002928,-0.000488,1.006256,25550.000000,-81060.000000,-13930.000000
-0.003416,0.005856,1.001864,25620.000000,-81200.000000,-14210.000000
-0.007320,0.004392,1.002840,25690.000000,-81410.000000,-14560.000000
-0.008784,0.001952,1.010648,26040.000000,-81760.000000,-15050.000000
-0.003416,0.001952,1.009672,26320.000000,-82180.000000,-15680.000000
-0.003904,0.002440,1.007720,26460.000000,-82740.000000,-16310.000000
-0.001464,0.002440,1.009672,26670.000000,-83160.000000,-17010.000000
-0.002928,-0.003416,1.006256,26950.000000,-83510.000000,-17640.000000
-0.007808,-0.002440,1.005280,27370.000000,-84140.000000,-18340.000000
-0.004880,0.003904,1.007720,27650.000000,-84840.000000,-19110.000000
-0.004392,0.003904,1.003816,28000.000000,-85680.000000,-19670.000000
-0.007808,0.001952,1.004304,28350.000000,-86660.000000,-20300.000000
-0.004392,0.005856,1.011136,28910.000000,-87500.000000,-20930.000000
-0.004880,0.002440,1.007720,29190.000000,-88270.000000,-21490.000000
-0.010248,0.001464,1.004792,29400.000000,-89180.000000,-22120.000000
-0.006344,0.003904,0.999424,29960.000000,-90230.000000,-22750.000000
-0.005368,0.000000,0.998936,30450.000000,-91350.000000,-23240.000000
-0.010248,0.003416,0.999912,30870.000000,-92470.000000,-23870.000000
-0.009760,0.001952,1.004792,31150.000000,-93450.000000,-24430.000000
-0.010736,0.001464,1.007720,31500.000000,-94710.000000,-24850.000000
-0.010248,0.001464,1.006744,31850.000000,-95900.000000,-25410.000000
-0.007320,-0.004392,1.006256,32130.000000,-96950.000000,-25760.000000
-0.005856,-0.002928,1.004304,32270.000000,-98280.000000,-26040.000000
-0.005856,0.000000,1.008696,32480.000000,-99610.000000,-26460.000000
-0.011712,-0.000976,1.006744,32620.000000,-101080.000000,-26880.000000
-0.008784,0.001952,1.005280,32550.000000,-102340.000000,-27300.000000
-0.011224,0.001464,1.008208,32690.000000,-103810.000000,-27860.000000
-0.008784,0.000488,1.004304,32690.000000,-105280.000000,-28140.000000
-0.006344,0.004392,1.000400,32690.000000,-106680.000000,-28420.000000
-0.008784,0.003416,1.001376,32620.000000,-108150.000000,-28770.000000
-0.005368,-0.000488,0.998936,32410.000000,-109550.000000,-29050.000000
-0.007808,-0.000976,1.002840,32340.000000,-110950.000000,-29540.000000
-0.005856,0.000976,1.004304,32200.000000,-112420.000000,-29890.000000
-0.009272,0.004392,1.007232,31920.000000,-113750.000000,-30170.000000
-0.013664,0.003416,1.009672,31710.000000,-115080.000000,-30380.000000
-0.011712,0.001952,1.013088,31220.000000,-116550.000000,-30730.000000
-0.007808,0.003904,1.013088,30660.000000,-117810.000000,-31220.000000
-0.006832,0.005856,1.011136,30450.000000,-118930.000000,-31570.000000
-0.010736,0.002928,1.009672,30030.000000,-120050.000000,-31990.000000
-0.005368,0.004392,1.003328,29540.000000,-121310.000000,-32550.000000
-0.007808,0.005856,1.007720,28980.000000,-122500.000000,-32970.000000
-0.010736,0.002928,1.006744,28280.000000,-123760.000000,-33390.000000
-0.012200,0.006344,1.007232,27510.000000,-124880.000000,-33880.000000
-0.010736,0.007320,1.006744,26950.000000,-125930.000000,-34440.000000
-0.008784,0.005856,1.002352,26320.000000,-126910.000000,-35000.000000
-0.012200,0.000488,1.010648,25480.000000,-127890.000000,-35420.000000
-0.004880,0.001464,1.012112,24570.000000,-129080.000000,-36050.000000
-0.006832,0.002440,1.007720,23800.000000,-130200.000000,-36610.000000
-0.006832,0.003904,1.010160,23100.000000,-131040.000000,-37240.000000
-0.005368,0.007320,1.003328,22260.000000,-132020.000000,-37730.000000
-0.009760,-0.001952,1.002840,21350.000000,-133070.000000,-38360.000000
-0.009760,-0.002440,1.002840,20370.000000,-134050.000000,-38640.000000
-0.007808,0.003416,1.005280,19460.000000,-134890.000000,-39200.000000
-0.006344,0.003904,1.007232,18550.000000,-135730.000000,-39830.000000
-0.010248,0.004392,1.003816,17850.000000,-136500.000000,-40320.000000
-0.008784,0.005856,1.002840,17010.000000,-137410.000000,-40810.000000
-0.010248,0.003416,1.004304,15960.000000,-138180.000000,-41300.000000
-0.010248,0.002440,1.003328,15050.000000,-138950.000000,-41580.000000
-0.009272,0.002440,1.003328,14210.000000,-139790.000000,-42070.000000
-0.011712,0.003904,1.003816,13370.000000,-140630.000000,-42560.000000
-0.007808,0.005368,1.003328,12390.000000,-141260.000000,-42910.000000
-0.006832,0.001952,1.009184,11340.000000,-141960.000000,-43190.000000
-0.005368,0.001952,1.007232,10290.000000,-142660.000000,-43470.000000
-0.007808,0.000976,1.004792,9240.000000,-143360.000000,-43820.000000
-0.009760,-0.001464,1.004792,8400.000000,-143920.000000,-43960.000000
-0.006832,0.007320,1.002840,7420.000000,-144480.000000,-44100.000000
-0.002928,0.009272,1.008208,6440.000000,-145250.000000,-44380.000000
-0.001952,0.007808,1.009184,5600.000000,-146020.000000,-44520.000000
-0.003904,0.004880,1.006256,4620.000000,-146440.000000,-44590.000000
-0.006832,0.001464,1.008208,3780.000000,-146930.000000,-44660.000000
-0.006832,0.006344,1.007232,2940.000000,-147280.000000,-44660.000000
-0.008784,0.001952,1.006744,1820.000000,-147700.000000,-44660.000000
-0.007320,0.002440,1.004792,700.000000,-148260.000000,-44730.000000
-0.005368,0.004392,1.003328,-210.000000,-148610.000000,-44730.000000
-0.006832,0.000488,1.008208,-910.000000,-149170.000000,-44660.000000
-0.004880,-0.000488,1.007720,-1680.000000,-149730.000000,-44450.000000
-0.007808,-0.000976,1.006744,-2590.000000,-150150.000000,-44450.000000
-0.005856,0.000000,1.005280,-3500.000000,-150500.000000,-44450.000000
-0.003904,0.002928,1.005280,-4480.000000,-151060.000000,-44310.000000
-0.006344,0.001464,1.006744,-5460.000000,-151620.000000,-44170.000000
-0.007320,-0.003416,1.006744,-6300.000000,-152040.000000,-44030.000000
-0.007320,0.000976,1.004304,-7140.000000,-152390.000000,-43960.000000
-0.004392,-0.001464,1.000400,-7840.000000,-152740.000000,-43540.000000
-0.013664,0.000000,1.006744,-8750.000000,-153160.000000,-43260.000000
-0.008784,0.004880,1.008696,-9590.000000,-153580.000000,-43190.000000
-0.003416,0.002440,1.006744,-10290.000000,-154070.000000,-42980.000000
-0.009760,0.005368,1.011624,-11200.000000,-154350.000000,-42770.000000
-0.004880,0.004392,1.011624,-12110.000000,-154910.000000,-42560.000000
-0.007320,0.001952,1.002352,-12670.000000,-155470.000000,-42210.000000
-0.006344,-0.002440,1.001864,-13370.000000,-155820.000000,-41930.000000
-0.006832,0.000488,1.001376,-14070.000000,-156100.000000,-41650.000000
-0.009272,0.003416,1.003816,-14630.000000,-156380.000000,-41510.000000
-0.003904,-0.000976,1.010160,-15330.000000,-156730.000000,-41300.000000
-0.004392,-0.000488,1.006744,-15960.000000,-157010.000000,-40880.000000
-0.005856,0.000488,1.004304,-16450.000000,-157430.000000,-40600.000000
-0.005856,-0.003416,0.998936,-17080.000000,-157850.000000,-40460.000000
-0.007320,-0.002928,1.001864,-17710.000000,-158130.000000,-40250.000000
-0.007320,0.000488,1.003328,-18340.000000,-158550.000000,-40110.000000
-0.006344,0.003416,0.998936,-19040.000000,-158760.000000,-39690.000000
-0.008296,0.001464,0.998448,-19600.000000,-159040.000000,-39410.000000
-0.007808,0.001952,0.998936,-20160.000000,-159250.000000,-39200.000000
-0.006832,0.005856,1.003816,-20790.000000,-159600.000000,-38850.000000
-0.009760,0.003416,1.007232,-21140.000000,-159880.000000,-38500.000000
-0.006832,0.000000,1.007232,-21490.000000,-160020.000000,-38360.000000
-0.007320,0.002440,1.004304,-22050.000000,-160160.000000,-38080.000000
-0.011712,0.005368,1.000400,-22680.000000,-160650.000000,-37800.000000
-0.007320,0.004392,1.001376,-23170.000000,-161210.000000,-37590.000000
-0.010248,0.004880,1.003816,-23660.000000,-161350.000000,-37380.000000
-0.009272,0.005856,1.003328,-24150.000000,-161490.000000,-36960.000000
-0.005856,0.006344,1.001376,-24500.000000,-161770.000000,-36680.000000
-0.010736,0.002928,1.007232,-24780.000000,-161770.000000,-36540.000000
-0.010248,0.000000,1.006744,-25130.000000,-161630.000000,-36330.000000
-0.002928,0.001952,1.004304,-25410.000000,-161700.000000,-36260.000000
-0.006832,0.004392,1.008696,-25830.000000,-161980.000000,-36050.000000
-0.008296,0.007808,1.002840,-26180.000000,-162190.000000,-35840.000000
-0.003416,0.005368,1.007232,-26390.000000,-162260.000000,-35700.000000
-0.004880,0.007320,1.010648,-26740.000000,-162330.000000,-35420.000000
-0.001952,0.005368,1.006744,-26880.000000,-162400.000000,-35420.000000
-0.003416,0.001952,1.006744,-26880.000000,-162540.000000,-35210.000000
-0.003416,0.001464,1.006256,-27160.000000,-162680.000000,-35000.000000
-0.005856,0.002440,1.009184,-27440.000000,-162750.000000,-34790.000000
-0.006344,0.007808,1.000888,-27510.000000,-162680.000000,-34720.000000
-0.006344,0.005856,1.003816,-27580.000000,-162540.000000,-34720.000000
-0.006344,0.004880,1.009184,-27650.000000,-162470.000000,-34580.000000
-0.005856,0.000976,1.003328,-27650.000000,-162610.000000,-34300.000000
-0.010736,0.002440,1.004792,-27510.000000,-162890.000000,-34160.000000
-0.007808,0.003904,1.005768,-27440.000000,-162960.000000,-34020.000000
-0.008784,0.003416,1.007720,-27510.000000,-162820.000000,-33810.000000
-0.009760,0.004880,1.007720,-27440.000000,-162890.000000,-33600.000000
-0.006832,0.003904,1.009184,-27370.000000,-162960.000000,-33460.000000
-0.005856,0.004880,1.009672,-27370.000000,-162820.000000,-33390.000000
-0.004880,0.003416,1.009184,-27440.000000,-162610.000000,-33320.000000
-0.005856,0.003904,1.009184,-27300.000000,-162470.000000,-33250.000000
-0.006832,0.004392,1.004304,-27160.000000,-162330.000000,-33250.000000
-0.007808,-0.002440,1.004792,-27020.000000,-162120.000000,-33180.000000
