A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.003050,0.013664,1.005036,-420.000000,420.000000,-280.000000
-0.003660,0.014030,1.004304,-700.000000,280.000000,-280.000000
-0.004026,0.014518,1.006622,-980.000000,140.000000,-280.000000
-0.003538,0.013786,1.004914,-1120.000000,-140.000000,-140.000000
-0.005612,0.013786,1.003816,-1120.000000,-140.000000,-140.000000
-0.003416,0.013176,1.004182,-980.000000,-140.000000,0.000000
-0.004392,0.014152,1.005646,-980.000000,-140.000000,0.000000
-0.004392,0.013542,1.005280,-700.000000,0.000000,0.000000
-0.003904,0.013298,1.006622,-560.000000,140.000000,0.000000
-0.004514,0.014884,1.003694,-420.000000,140.000000,140.000000
-0.003538,0.013542,1.005280,-420.000000,0.000000,140.000000
-0.002562,0.014030,1.005280,-560.000000,0.000000,0.000000
-0.005734,0.014396,1.006134,-700.000000,0.000000,-140.000000
-0.005002,0.013298,1.006378,-840.000000,140.000000,0.000000
-0.005368,0.015616,1.006012,-840.000000,140.000000,0.000000
-0.003782,0.013542,1.006012,-840.000000,280.000000,0.000000
-0.002928,0.014274,1.005768,-980.000000,280.000000,-140.000000
-0.003782,0.013054,1.004304,-980.000000,0.000000,0.000000
-0.003172,0.015006,1.005036,-840.000000,-140.000000,0.000000
-0.004514,0.014030,1.006256,-560.000000,140.000000,0.000000
-0.004392,0.012200,1.005524,-420.000000,420.000000,0.000000
-0.003538,0.014274,1.006012,-560.000000,420.000000,0.000000
-0.003660,0.013542,1.007598,-840.000000,420.000000,140.000000
-0.003538,0.012810,1.005402,-980.000000,420.000000,280.000000
-0.003782,0.014274,1.005768,-980.000000,420.000000,140.000000
-0.003050,0.012932,1.003450,-980.000000,280.000000,0.000000
-0.003538,0.014274,1.005036,-980.000000,0.000000,-140.000000
-0.004392,0.012932,1.004914,-840.000000,-280.000000,-140.000000
-0.004514,0.013664,1.005280,-560.000000,-280.000000,-140.000000
-0.002928,0.013420,1.005158,-280.000000,140.000000,-140.000000
-0.001464,0.013542,1.006134,-280.000000,420.000000,-140.000000
-0.002196,0.013176,1.005280,-420.000000,560.000000,-140.000000
-0.002440,0.013542,1.006378,-700.000000,420.000000,-140.000000
-0.002684,0.013908,1.006134,-1120.000000,420.000000,-280.000000
-0.001464,0.014396,1.002962,-1260.000000,280.000000,-280.000000
-0.002440,0.014030,1.005646,-1400.000000,280.000000,-280.000000
-0.002318,0.014396,1.005402,-1120.000000,280.000000,-140.000000
-0.000976,0.014030,1.006744,-700.000000,280.000000,0.000000
-0.000976,0.014396,1.006622,-560.000000,280.000000,-140.000000
-0.002318,0.014152,1.004914,-700.000000,140.000000,-140.000000
-0.000976,0.014030,1.004426,-840.000000,140.000000,0.000000
-0.001098,0.013298,1.004792,-840.000000,140.000000,140.000000
-0.001220,0.014030,1.004060,-980.000000,280.000000,280.000000
-0.000976,0.013786,1.005036,-980.000000,280.000000,280.000000
0.000244,0.012810,1.005402,-980.000000,420.000000,140.000000
-0.000488,0.012810,1.005036,-840.000000,560.000000,-140.000000
