A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.125904,-1.401536,0.212768,,,
-0.130296,-1.401048,0.214232,,,
-0.131272,-1.400560,0.211304,,,
-0.135664,-1.393728,0.215208,,,
-0.134688,-1.387872,0.217648,,,
-0.133224,-1.386896,0.210328,,,
-0.133712,-1.383968,0.210328,,,
-0.132736,-1.382504,0.216184,,,
-0.136640,-1.382992,0.217648,,,
-0.138104,-1.375672,0.218136,,,
-0.138592,-1.370792,0.214232,,,
-0.141520,-1.370304,0.221064,,,
-0.134688,-1.370304,0.223016,,,
-0.136640,-1.364448,0.222040,,,
-0.134200,-1.363472,0.230824,,,
-0.125416,-1.370792,0.237656,,,
-0.132248,-1.367376,0.238144,,,
-0.135664,-1.360056,0.234240,,,
-0.137616,-1.358104,0.235216,,,
-0.141520,-1.357128,0.240096,,,
-0.143960,-1.351272,0.246928,,,
-0.146400,-1.346392,0.245464,,,
-0.141520,-1.337120,0.245464,,,
-0.143472,-1.335168,0.253760,,,
-0.147864,-1.333216,0.257664,,,
-0.143472,-1.318576,0.260592,,,
-0.141032,-1.307840,0.266936,,,
-0.135664,-1.304912,0.272792,,,
-0.134200,-1.302472,0.279136,,,
-0.134200,-1.298568,0.282064,,,
-0.134200,-1.295152,0.286944,,,
-0.135664,-1.293688,0.290848,,,
-0.129808,-1.292224,0.281088,,,
-0.129808,-1.291736,0.284992,,,
-0.127368,-1.279048,0.291336,,,
-0.123952,-1.276608,0.294264,,,
-0.121024,-1.276120,0.303536,,,
-0.118584,-1.269776,0.308416,,,
-0.120536,-1.266360,0.311832,,,
-0.115656,-1.256112,0.315736,,,
-0.114192,-1.255624,0.323544,,,
-0.111264,-1.249280,0.330376,,,
-0.105408,-1.248304,0.325496,,,
-0.110776,-1.248792,0.325984,,,
-0.115168,-1.246352,0.325496,,,
-0.107848,-1.241472,0.322568,,,
-0.108824,-1.240496,0.332816,,,
-0.112728,-1.239520,0.340624,,,
-0.108336,-1.241960,0.333792,,,
-0.109312,-1.246840,0.333304,,,
-0.115656,-1.243424,0.337696,,,
-0.116632,-1.243912,0.335744,,,
-0.122000,-1.243912,0.332328,,,
-0.125904,-1.242936,0.328912,,,
-0.124440,-1.249280,0.331352,,,
-0.117120,-1.251232,0.333304,,,
-0.115168,-1.251232,0.333304,,,
-0.132248,-1.251720,0.336232,,,
-0.127368,-1.250744,0.334768,,,
-0.123464,-1.255136,0.337208,,,
-0.131760,-1.255136,0.354776,,,
-0.126880,-1.248792,0.359656,,,
-0.130784,-1.243424,0.356240,,,
-0.139080,-1.242448,0.353312,,,
-0.135176,-1.244400,0.358192,,,
-0.145424,-1.251720,0.364048,,,
-0.155184,-1.258552,0.352336,,,
-0.149816,-1.265384,0.353312,,,
-0.150304,-1.260016,0.360632,,,
-0.161040,-1.257088,0.358680,,,
-0.162992,-1.255136,0.365024,,,
-0.158112,-1.247816,0.379176,,,
-0.159088,-1.243912,0.380152,,,
-0.155672,-1.247328,0.384056,,,
-0.151768,-1.250256,0.385032,,,
-0.152256,-1.251720,0.389424,,,
-0.154208,-1.243424,0.396744,,,
-0.150792,-1.238056,0.396744,,,
-0.139568,-1.244888,0.410896,,,
-0.137128,-1.244888,0.417240,,,
-0.144936,-1.244400,0.408944,,,
-0.144448,-1.247816,0.408944,,,
-0.147376,-1.245864,0.414800,,,
-0.149816,-1.241960,0.420168,,,
