A_x [g],A_y [g],A_z [g],G_x [mdps],G_y [mdps],G_z [mdps]
-0.024400,-0.342942,0.715408,-840.000000,280.000000,-140.000000
-0.012566,-0.362462,0.743834,-700.000000,560.000000,-140.000000
0.004026,-0.378566,0.770918,-560.000000,560.000000,-140.000000
0.018178,-0.390034,0.802760,-280.000000,420.000000,0.000000
0.029524,-0.401746,0.835700,-280.000000,280.000000,0.000000
0.040016,-0.414190,0.866932,-420.000000,140.000000,0.000000
0.051728,-0.428098,0.893894,-560.000000,140.000000,140.000000
0.056608,-0.439078,0.920856,-700.000000,140.000000,280.000000
0.063806,-0.448960,0.949770,-840.000000,140.000000,280.000000
0.068076,-0.460184,0.973316,-700.000000,0.000000,140.000000
0.072712,-0.478118,0.997350,-700.000000,0.000000,140.000000
0.073200,-0.491416,1.024434,-700.000000,140.000000,140.000000
0.067832,-0.506300,1.055300,-560.000000,280.000000,0.000000
0.064416,-0.517280,1.088484,-560.000000,280.000000,0.000000
0.070150,-0.532774,1.128012,-420.000000,280.000000,140.000000
0.074054,-0.551928,1.159732,-420.000000,140.000000,280.000000
0.071736,-0.568276,1.193282,-420.000000,140.000000,280.000000
0.062342,-0.583526,1.221220,-420.000000,140.000000,280.000000
0.048312,-0.592188,1.246352,-420.000000,140.000000,140.000000
0.024888,-0.597800,1.266238,-560.000000,140.000000,-140.000000
0.001098,-0.604998,1.278560,-700.000000,280.000000,-140.000000
-0.024522,-0.618174,1.291492,-700.000000,420.000000,0.000000
-0.054046,-0.626592,1.305644,-560.000000,280.000000,0.000000
-0.063562,-0.701378,1.306620,-560.000000,140.000000,0.000000
-0.102236,-0.815204,1.362130,-700.000000,0.000000,-140.000000
-0.253394,-0.660508,1.400560,-700.000000,0.000000,-140.000000
-0.225700,-0.756278,1.153022,-700.000000,0.000000,-140.000000
-0.119682,-0.753594,1.422276,-700.000000,140.000000,0.000000
-0.164700,-0.634888,1.476566,-560.000000,280.000000,0.000000
-0.220454,-0.548146,1.507432,-560.000000,420.000000,0.000000
-0.225700,-0.549732,1.531100,-560.000000,420.000000,0.000000
-0.198250,-0.586210,1.541958,-700.000000,420.000000,0.000000
-0.187514,-0.608414,1.532442,-560.000000,280.000000,0.000000
-0.197396,-0.619272,1.488644,-420.000000,140.000000,140.000000
-0.212158,-0.626836,1.445700,-420.000000,0.000000,140.000000
-0.242536,-0.626226,1.397388,-700.000000,0.000000,280.000000
-0.282186,-0.615002,1.356274,-700.000000,140.000000,140.000000
-0.311222,-0.604876,1.338462,-560.000000,280.000000,140.000000
-0.334646,-0.591944,1.340414,-420.000000,140.000000,0.000000
-0.349530,-0.577304,1.346636,-140.000000,140.000000,0.000000
-0.366000,-0.563518,1.337608,-140.000000,280.000000,0.000000
-0.374784,-0.547780,1.354078,-280.000000,420.000000,0.000000
-0.380274,-0.543266,1.363350,-560.000000,700.000000,0.000000
-0.378322,-0.543510,1.393240,-700.000000,840.000000,-140.000000
-0.364536,-0.543022,1.411418,-700.000000,840.000000,-280.000000
-0.355020,-0.543876,1.427034,-560.000000,700.000000,-420.000000
-0.349652,-0.540094,1.449726,-420.000000,420.000000,-560.000000
-0.349164,-0.537776,1.458510,-420.000000,420.000000,-560.000000
-0.345016,-0.535458,1.458876,-420.000000,560.000000,-280.000000
-0.340380,-0.529236,1.455216,-560.000000,700.000000,-140.000000
-0.342576,-0.523502,1.438014,-560.000000,700.000000,-140.000000
-0.345870,-0.514230,1.412638,-700.000000,700.000000,-140.000000
-0.343918,-0.487024,1.407636,-840.000000,700.000000,-140.000000
-0.358802,-0.491782,1.359568,-980.000000,420.000000,-140.000000
-0.457134,-0.534238,1.306742,-840.000000,280.000000,-140.000000
-0.463478,-0.525210,1.330044,-700.000000,140.000000,0.000000
-0.358314,-0.434198,1.399340,-420.000000,280.000000,0.000000
-0.332938,-0.418094,1.419226,-280.000000,280.000000,-140.000000
-0.337330,-0.438956,1.415444,-140.000000,280.000000,-140.000000
-0.356606,-0.451156,1.404464,-140.000000,420.000000,0.000000
-0.390522,-0.446764,1.391166,-280.000000,420.000000,140.000000
-0.433954,-0.435906,1.380308,-420.000000,280.000000,140.000000
-0.465064,-0.423096,1.373720,-420.000000,280.000000,0.000000
-0.477386,-0.415410,1.370304,-560.000000,280.000000,0.000000
-0.481046,-0.404674,1.371402,-700.000000,420.000000,140.000000
-0.484218,-0.391376,1.371402,-840.000000,420.000000,280.000000
-0.491172,-0.374052,1.370914,-980.000000,420.000000,140.000000
-0.503006,-0.351604,1.378356,-840.000000,280.000000,-140.000000
-0.515450,-0.329278,1.382382,-700.000000,140.000000,-280.000000
-0.517158,-0.308172,1.385310,-560.000000,280.000000,-140.000000
-0.519110,-0.288286,1.387628,-420.000000,280.000000,0.000000
-0.519964,-0.274256,1.385554,-420.000000,280.000000,0.000000
-0.516060,-0.264740,1.379332,-420.000000,140.000000,0.000000
-0.510082,-0.258274,1.371158,-420.000000,0.000000,140.000000
-0.510814,-0.251686,1.360910,-560.000000,140.000000,140.000000
-0.510814,-0.245342,1.355542,-840.000000,280.000000,140.000000
-0.518256,-0.238266,1.349930,-840.000000,420.000000,0.000000
-0.522648,-0.229604,1.345172,-700.000000,280.000000,-140.000000
-0.526430,-0.223504,1.336632,-700.000000,0.000000,-140.000000
-0.526430,-0.217282,1.328458,-700.000000,-280.000000,-280.000000
-0.528626,-0.211304,1.317722,-700.000000,-280.000000,-280.000000
-0.526186,-0.207522,1.315282,-700.000000,-280.000000,-280.000000
-0.521916,-0.203984,1.314428,-700.000000,0.000000,-140.000000
-0.516548,-0.201788,1.316014,-560.000000,140.000000,0.000000
-0.517036,-0.193248,1.310036,-280.000000,280.000000,0.000000
-0.515206,-0.184342,1.302228,-140.000000,280.000000,0.000000
-0.515328,-0.174582,1.292224,-140.000000,280.000000,0.000000
-0.515694,-0.161284,1.278804,-280.000000,140.000000,0.000000
-0.514474,-0.150304,1.266482,-560.000000,140.000000,-140.000000
-0.513376,-0.137860,1.256600,-840.000000,0.000000,0.000000
-0.508496,-0.129320,1.247450,-840.000000,140.000000,140.000000
-0.503250,-0.122122,1.229150,-840.000000,280.000000,280.000000
-0.501420,-0.117730,1.208654,-840.000000,560.000000,140.000000
-0.500444,-0.113948,1.193892,-840.000000,560.000000,0.000000
-0.499346,-0.114680,1.184132,-700.000000,420.000000,-140.000000
-0.498492,-0.113826,1.176080,-700.000000,280.000000,0.000000
-0.497150,-0.113704,1.169004,-560.000000,280.000000,-140.000000
-0.500932,-0.115900,1.156072,-420.000000,280.000000,-140.000000
-0.505324,-0.113582,1.139602,-420.000000,280.000000,-140.000000
-0.508496,-0.109190,1.120326,-420.000000,280.000000,0.000000
-0.509594,-0.099064,1.104344,-420.000000,420.000000,140.000000
-0.510082,-0.090280,1.086288,-420.000000,420.000000,140.000000
-0.507154,-0.075518,1.066158,-560.000000,280.000000,0.000000
-0.507520,-0.061000,1.051152,-560.000000,280.000000,0.000000
-0.507032,-0.045506,1.033096,-700.000000,280.000000,0.000000
-0.504836,-0.034160,1.019188,-700.000000,420.000000,140.000000
-0.503372,-0.023790,1.006134,-560.000000,560.000000,140.000000
-0.499468,-0.016104,0.993812,-420.000000,560.000000,140.000000
-0.492758,-0.008052,0.979538,-420.000000,560.000000,0.000000
-0.489586,0.001098,0.961238,-560.000000,560.000000,-140.000000
-0.484828,0.010736,0.943914,-980.000000,560.000000,-140.000000
-0.489830,0.022692,0.927810,-1120.000000,420.000000,0.000000
-0.494100,0.031354,0.909266,-980.000000,280.000000,0.000000
-0.496662,0.036966,0.893894,-700.000000,280.000000,-140.000000
-0.495442,0.038918,0.882304,-700.000000,280.000000,-140.000000
-0.492270,0.042212,0.871568,-700.000000,280.000000,-280.000000
-0.481290,0.049898,0.859490,-840.000000,420.000000,-280.000000
-0.473726,0.059780,0.851316,-840.000000,280.000000,-140.000000
-0.469090,0.072590,0.838262,-840.000000,0.000000,140.000000
-0.461770,0.083448,0.823134,-700.000000,0.000000,140.000000
-0.453596,0.094428,0.810080,-700.000000,280.000000,140.000000
-0.448594,0.106018,0.800808,-700.000000,420.000000,280.000000
-0.440786,0.116266,0.791048,-700.000000,420.000000,280.000000
-0.430416,0.129076,0.782508,-840.000000,420.000000,140.000000
-0.416020,0.140056,0.772870,-840.000000,280.000000,-140.000000
-0.407602,0.148840,0.761524,-840.000000,140.000000,-140.000000
-0.398452,0.156526,0.751520,-700.000000,140.000000,0.000000
-0.393572,0.159210,0.735904,-420.000000,280.000000,0.000000
-0.388936,0.158722,0.722484,-280.000000,420.000000,0.000000
-0.389912,0.158234,0.710406,-140.000000,280.000000,0.000000
-0.407724,0.149938,0.700524,-280.000000,0.000000,0.000000
-0.444568,0.128100,0.691252,-420.000000,0.000000,0.000000
-0.364658,0.154208,0.692106,-700.000000,140.000000,0.000000
-0.308904,0.173484,0.679174,-840.000000,420.000000,-280.000000
-0.307196,0.167628,0.655628,-840.000000,560.000000,-280.000000
-0.329888,0.155916,0.633546,-840.000000,560.000000,-140.000000
-0.348432,0.152134,0.614758,-840.000000,420.000000,0.000000
-0.370392,0.151402,0.600484,-840.000000,280.000000,0.000000
-0.384300,0.154940,0.590358,-980.000000,280.000000,140.000000
-0.384666,0.156892,0.574132,-980.000000,420.000000,140.000000
-0.375760,0.157990,0.555222,-980.000000,280.000000,140.000000
-0.361852,0.161528,0.531188,-840.000000,140.000000,140.000000
-0.348920,0.169702,0.508984,-560.000000,-140.000000,0.000000
-0.335500,0.179340,0.492880,-560.000000,-280.000000,0.000000
-0.363194,0.183854,0.482266,-560.000000,-280.000000,0.000000
-0.393694,0.181170,0.478972,-420.000000,0.000000,0.000000
-0.329766,0.198128,0.473604,-420.000000,280.000000,-140.000000
-0.261934,0.214720,0.464820,-420.000000,420.000000,-280.000000
-0.249978,0.215208,0.448594,-700.000000,560.000000,-420.000000
-0.245708,0.206058,0.423950,-840.000000,420.000000,-280.000000
-0.253760,0.195688,0.406870,-840.000000,280.000000,0.000000
-0.265960,0.189466,0.402112,-980.000000,140.000000,140.000000
-0.280356,0.188612,0.396378,-980.000000,0.000000,140.000000
-0.293654,0.185440,0.380518,-840.000000,0.000000,140.000000
-0.293288,0.186660,0.368928,-700.000000,0.000000,140.000000
-0.280844,0.187392,0.376858,-560.000000,0.000000,140.000000
-0.266692,0.185318,0.373930,-420.000000,0.000000,280.000000
-0.250588,0.180316,0.367830,-420.000000,0.000000,280.000000
-0.239120,0.174704,0.358924,-420.000000,0.000000,280.000000
-0.231312,0.170068,0.348798,-560.000000,140.000000,140.000000
-0.225944,0.165798,0.348188,-700.000000,280.000000,140.000000
-0.224602,0.159820,0.348554,-840.000000,140.000000,0.000000
-0.223748,0.151646,0.341844,-840.000000,0.000000,140.000000
-0.218990,0.144692,0.345870,-700.000000,0.000000,140.000000
-0.206180,0.137372,0.361120,-560.000000,140.000000,0.000000
-0.190686,0.131028,0.372222,-420.000000,140.000000,-140.000000
-0.180560,0.119316,0.376126,-420.000000,0.000000,-140.000000
-0.165188,0.107238,0.383690,-420.000000,140.000000,-140.000000
-0.154818,0.092476,0.390156,-420.000000,280.000000,-140.000000
-0.149694,0.071492,0.387350,-280.000000,420.000000,-140.000000
-0.152866,0.044042,0.381372,-560.000000,420.000000,-140.000000
-0.163724,0.013176,0.378932,-700.000000,560.000000,-140.000000
-0.168604,-0.018910,0.386130,-840.000000,420.000000,-140.000000
-0.158844,-0.052338,0.409432,-840.000000,280.000000,0.000000
-0.137372,-0.078690,0.459696,-700.000000,140.000000,0.000000
-0.116266,-0.105408,0.504958,-700.000000,-140.000000,-140.000000
-0.096380,-0.129686,0.533506,-700.000000,-140.000000,-140.000000
-0.074664,-0.158234,0.586332,-700.000000,-140.000000,-140.000000
-0.058194,-0.183366,0.635010,-700.000000,-140.000000,0.000000
-0.040870,-0.203496,0.667462,-560.000000,-140.000000,0.000000
-0.027938,-0.221064,0.699060,-560.000000,140.000000,0.000000
-0.005734,-0.235948,0.742736,-560.000000,420.000000,-140.000000
0.005978,-0.252174,0.778970,-560.000000,560.000000,-140.000000
0.011468,-0.265960,0.809348,-700.000000,560.000000,-280.000000
0.013664,-0.280234,0.835578,-700.000000,420.000000,-280.000000
0.014762,-0.293898,0.861442,-560.000000,420.000000,-280.000000
0.011224,-0.304390,0.887550,-140.000000,560.000000,-280.000000
0.013908,-0.321714,0.908900,0.000000,420.000000,-140.000000
0.014884,-0.325496,0.939766,0.000000,420.000000,0.000000
0.018056,-0.339770,0.939156,-420.000000,280.000000,140.000000
0.020618,-0.360388,0.954040,-700.000000,280.000000,140.000000
0.019520,-0.365512,0.974536,-700.000000,280.000000,-140.000000
0.018788,-0.373198,0.998570,-560.000000,420.000000,-140.000000
0.020374,-0.384788,1.013454,-420.000000,280.000000,-280.000000
0.019520,-0.397720,1.021262,-420.000000,0.000000,-280.000000
0.019276,-0.409066,1.026630,-560.000000,-140.000000,-280.000000
0.013786,-0.411262,1.026996,-700.000000,0.000000,-280.000000
0.006222,-0.410774,1.031266,-700.000000,140.000000,-140.000000
-0.001830,-0.409432,1.037000,-700.000000,280.000000,140.000000
-0.007930,-0.408944,1.039318,-700.000000,280.000000,280.000000
-0.010858,-0.411506,1.037000,-840.000000,140.000000,140.000000
-0.006954,-0.416020,1.043222,-700.000000,280.000000,-140.000000
0.005734,-0.420290,1.042856,-420.000000,420.000000,-140.000000
0.018422,-0.423462,1.043222,-420.000000,700.000000,0.000000
0.038918,-0.425536,1.059448,-420.000000,700.000000,140.000000
0.055144,-0.426756,1.075186,-420.000000,700.000000,140.000000
0.066734,-0.427976,1.091534,-560.000000,560.000000,140.000000
0.071126,-0.429562,1.108370,-700.000000,420.000000,140.000000
0.070394,-0.434442,1.123986,-980.000000,140.000000,280.000000
0.063684,-0.439444,1.142774,-1120.000000,-140.000000,140.000000
0.052948,-0.441518,1.159976,-1260.000000,-140.000000,140.000000
0.041968,-0.437126,1.179374,-1260.000000,140.000000,140.000000
0.031476,-0.433710,1.191696,-980.000000,560.000000,0.000000
0.016714,-0.429196,1.208288,-560.000000,700.000000,0.000000
0.008784,-0.427366,1.235250,-420.000000,700.000000,0.000000
0.001342,-0.424438,1.259528,-420.000000,560.000000,0.000000
-0.006588,-0.420534,1.287954,-420.000000,280.000000,-140.000000
-0.017202,-0.417972,1.315282,-420.000000,0.000000,0.000000
-0.022692,-0.418216,1.351638,-420.000000,-280.000000,140.000000
-0.031232,-0.412238,1.362496,-560.000000,-280.000000,0.000000
-0.044164,-0.406748,1.371646,-560.000000,0.000000,0.000000
-0.055144,-0.394914,1.381162,-560.000000,420.000000,0.000000
-0.067954,-0.383812,1.397510,-560.000000,700.000000,0.000000
-0.081252,-0.375760,1.406294,-700.000000,560.000000,-140.000000
-0.096136,-0.365512,1.420812,-840.000000,280.000000,-140.000000
-0.106140,-0.362096,1.455460,-840.000000,0.000000,-140.000000
-0.129686,-0.363804,1.491084,-560.000000,0.000000,140.000000
-0.174582,-0.354166,1.394094,-280.000000,140.000000,280.000000
-0.190930,-0.347334,1.402634,-140.000000,280.000000,140.000000
-0.197640,-0.346602,1.431670,-140.000000,420.000000,0.000000
-0.209474,-0.343308,1.443626,-420.000000,560.000000,0.000000
-0.227408,-0.337696,1.443504,-840.000000,420.000000,0.000000
-0.245830,-0.329522,1.434354,-1120.000000,140.000000,0.000000
-0.260958,-0.320250,1.427278,-1120.000000,140.000000,140.000000
-0.277184,-0.308782,1.425326,-980.000000,280.000000,0.000000
-0.290482,-0.297070,1.420568,-980.000000,560.000000,0.000000
-0.300730,-0.289018,1.411784,-840.000000,700.000000,-140.000000
-0.334158,-0.298168,1.429352,-700.000000,560.000000,-140.000000
-0.362584,-0.265960,1.383480,-420.000000,140.000000,-140.000000
-0.341356,-0.254370,1.305766,-420.000000,0.000000,-140.000000
-0.254370,-0.308416,1.370914,-700.000000,140.000000,-140.000000
-0.285846,-0.238510,1.369328,-840.000000,280.000000,-280.000000
-0.375272,-0.105530,1.497672,-700.000000,280.000000,-280.000000
-0.424194,-0.106262,1.434232,-420.000000,280.000000,-280.000000
-0.389180,-0.125538,1.349198,-420.000000,420.000000,-140.000000
-0.343796,-0.136152,1.287954,-700.000000,420.000000,0.000000
-0.319030,-0.138470,1.263066,-980.000000,280.000000,0.000000
-0.330132,-0.130906,1.262700,-1120.000000,140.000000,0.000000
-0.379664,-0.116144,1.278316,-980.000000,0.000000,0.000000
-0.437492,-0.098576,1.297958,-700.000000,0.000000,0.000000
-0.490684,-0.093086,1.297104,-560.000000,0.000000,140.000000
-0.514474,-0.073444,1.280878,-280.000000,0.000000,280.000000
-0.516182,-0.069540,1.289906,-140.000000,0.000000,140.000000
-0.508008,-0.078080,1.312598,-140.000000,0.000000,0.000000
-0.500566,-0.086132,1.326384,-420.000000,0.000000,-140.000000
-0.490074,-0.086010,1.332728,-700.000000,140.000000,0.000000
-0.481412,-0.077836,1.330044,-840.000000,420.000000,140.000000
-0.471652,-0.066124,1.317722,-700.000000,420.000000,140.000000
-0.465552,-0.050020,1.295396,-420.000000,280.000000,140.000000
-0.455182,-0.032940,1.282464,-280.000000,420.000000,140.000000
-0.447984,-0.015372,1.267458,-420.000000,420.000000,140.000000
-0.442860,0.000610,1.251476,-420.000000,560.000000,140.000000
-0.440908,0.015860,1.235860,-560.000000,560.000000,140.000000
-0.444690,0.031354,1.219024,-700.000000,560.000000,0.000000
-0.452742,0.047092,1.202554,-840.000000,420.000000,0.000000
-0.459940,0.060512,1.186328,-840.000000,420.000000,0.000000
-0.465796,0.073566,1.166564,-840.000000,420.000000,140.000000
-0.467626,0.084546,1.151558,-700.000000,280.000000,140.000000
-0.469700,0.097478,1.134844,-700.000000,140.000000,140.000000
-0.474214,0.109556,1.122034,-700.000000,0.000000,0.000000
-0.477142,0.120658,1.110200,-700.000000,0.000000,-140.000000
-0.476898,0.131150,1.101050,-840.000000,140.000000,-280.000000
-0.474702,0.137616,1.088606,-840.000000,140.000000,-140.000000
-0.470432,0.143228,1.075552,-560.000000,140.000000,0.000000
-0.463356,0.146888,1.060790,-420.000000,280.000000,0.000000
-0.454206,0.151036,1.047736,-420.000000,140.000000,-280.000000
-0.442738,0.152134,1.037122,-700.000000,0.000000,-420.000000
-0.433588,0.153354,1.023580,-840.000000,0.000000,-420.000000
-0.426390,0.155550,1.015772,-840.000000,140.000000,-420.000000
-0.418582,0.160552,1.004060,-840.000000,280.000000,-420.000000
-0.412604,0.166530,0.992958,-840.000000,280.000000,-280.000000
-0.408822,0.171654,0.983198,-840.000000,140.000000,-140.000000
-0.408822,0.174216,0.971120,-700.000000,0.000000,0.000000
-0.408578,0.174826,0.961970,-420.000000,0.000000,0.000000
-0.409920,0.172996,0.951722,-420.000000,-140.000000,0.000000
-0.407968,0.169336,0.939888,-560.000000,-140.000000,0.000000
-0.404308,0.165676,0.928786,-700.000000,0.000000,280.000000
-0.394670,0.163236,0.915732,-700.000000,140.000000,560.000000
-0.383080,0.162870,0.905118,-420.000000,280.000000,420.000000
-0.370636,0.165676,0.893772,0.000000,420.000000,140.000000
-0.360754,0.168360,0.879864,0.000000,420.000000,0.000000
-0.352458,0.172020,0.867664,-280.000000,280.000000,140.000000
-0.341478,0.176900,0.854488,-560.000000,0.000000,140.000000
-0.336842,0.181170,0.844972,-700.000000,-280.000000,140.000000
-0.331962,0.184586,0.835456,-560.000000,-280.000000,0.000000
-0.327814,0.189954,0.825330,-420.000000,0.000000,0.000000
-0.323056,0.194834,0.816424,-420.000000,420.000000,-140.000000
-0.317078,0.200080,0.805078,-420.000000,560.000000,-280.000000
-0.312320,0.200934,0.790438,-560.000000,560.000000,-280.000000
-0.307440,0.203374,0.774822,-700.000000,560.000000,-140.000000
-0.303292,0.202886,0.756400,-560.000000,560.000000,0.000000
-0.300486,0.203496,0.742980,-420.000000,560.000000,0.000000
-0.293410,0.205692,0.728462,-280.000000,560.000000,-140.000000
-0.289750,0.205570,0.713822,-420.000000,560.000000,-140.000000
-0.285724,0.207522,0.699548,-560.000000,280.000000,-140.000000
-0.283284,0.208498,0.689422,-700.000000,0.000000,140.000000
-0.279746,0.208742,0.676978,-700.000000,-280.000000,280.000000
-0.279380,0.208986,0.665266,-560.000000,-280.000000,280.000000
-0.277306,0.209230,0.655506,-420.000000,0.000000,140.000000
-0.275110,0.211304,0.637084,-140.000000,280.000000,140.000000
-0.273402,0.213622,0.624396,-140.000000,420.000000,280.000000
-0.275354,0.214354,0.611708,-280.000000,280.000000,420.000000
-0.274500,0.213866,0.600118,-420.000000,280.000000,280.000000
-0.274500,0.214598,0.586576,-560.000000,280.000000,0.000000
-0.269376,0.218258,0.576206,-560.000000,280.000000,0.000000
-0.262910,0.221552,0.559492,-560.000000,140.000000,0.000000
-0.256688,0.225944,0.547170,-560.000000,140.000000,0.000000
-0.252662,0.232532,0.536556,-700.000000,0.000000,140.000000
-0.246562,0.235094,0.520940,-560.000000,0.000000,140.000000
-0.244732,0.239730,0.510326,-560.000000,0.000000,0.000000
-0.241926,0.241438,0.498004,-560.000000,140.000000,-140.000000
-0.241926,0.239120,0.490928,-560.000000,280.000000,-140.000000
-0.239852,0.237778,0.478850,-700.000000,280.000000,-140.000000
-0.239242,0.234118,0.472750,-700.000000,280.000000,0.000000
-0.242536,0.225334,0.446520,-840.000000,140.000000,0.000000
-0.248880,0.213866,0.412848,-700.000000,140.000000,-140.000000
-0.252540,0.203008,0.387472,-560.000000,140.000000,-140.000000
-0.245586,0.202520,0.377468,-560.000000,140.000000,0.000000
-0.227286,0.208620,0.399428,-700.000000,-140.000000,0.000000
-0.198250,0.219844,0.445300,-980.000000,-280.000000,0.000000
-0.174094,0.231800,0.488976,-980.000000,-420.000000,140.000000
-0.159210,0.233996,0.507398,-980.000000,-280.000000,140.000000
-0.154330,0.233264,0.501176,-840.000000,140.000000,140.000000
-0.149206,0.232410,0.496296,-840.000000,420.000000,140.000000
-0.159332,0.222040,0.467626,-840.000000,700.000000,140.000000
-0.166286,0.207034,0.435296,-700.000000,840.000000,0.000000
-0.166408,0.191784,0.419680,-700.000000,840.000000,0.000000
-0.161162,0.179218,0.418704,-560.000000,560.000000,-280.000000
-0.156892,0.170556,0.424072,-420.000000,280.000000,-420.000000
-0.150182,0.159454,0.431148,-560.000000,280.000000,-420.000000
-0.147620,0.149938,0.437858,-700.000000,280.000000,-280.000000
-0.144570,0.135664,0.445178,-980.000000,280.000000,140.000000
-0.139446,0.122244,0.449814,-980.000000,140.000000,280.000000
-0.133712,0.106140,0.460184,-980.000000,0.000000,280.000000
-0.128466,0.090158,0.471286,-560.000000,0.000000,0.000000
-0.119682,0.072956,0.484706,-140.000000,280.000000,-280.000000
-0.108336,0.056852,0.502518,140.000000,420.000000,-280.000000
-0.104188,0.036478,0.509594,0.000000,560.000000,-280.000000
-0.107604,0.011468,0.505934,-140.000000,420.000000,-140.000000
-0.134444,-0.025986,0.464088,-420.000000,280.000000,0.000000
-0.138226,-0.053192,0.454938,-560.000000,140.000000,280.000000
-0.125416,-0.077958,0.456036,-700.000000,140.000000,280.000000
-0.102236,-0.083448,0.520208,-980.000000,140.000000,280.000000
-0.126758,-0.083570,0.558760,-1120.000000,0.000000,140.000000
-0.085766,-0.108946,0.605120,-1260.000000,0.000000,-140.000000
-0.003782,-0.121878,0.684664,-1260.000000,0.000000,-140.000000
0.030256,-0.120536,0.767258,-1260.000000,140.000000,0.000000
0.038064,-0.125050,0.814594,-840.000000,0.000000,280.000000
0.046116,-0.136762,0.842532,-560.000000,0.000000,280.000000
0.059780,-0.150670,0.855586,-560.000000,-280.000000,140.000000
0.067344,-0.169336,0.843508,-560.000000,-280.000000,140.000000
0.052460,-0.190808,0.805566,-560.000000,-140.000000,0.000000
0.032330,-0.209474,0.765184,-420.000000,140.000000,140.000000
0.016470,-0.225090,0.736026,-280.000000,280.000000,140.000000
0.015860,-0.236436,0.734684,-560.000000,280.000000,140.000000
0.022936,-0.244366,0.744688,-840.000000,420.000000,140.000000
0.034160,-0.252540,0.764086,-1120.000000,560.000000,0.000000
0.045018,-0.259006,0.769088,-1120.000000,560.000000,0.000000
0.056364,-0.265960,0.782142,-980.000000,420.000000,0.000000
0.065636,-0.267790,0.783118,-840.000000,280.000000,0.000000
0.070882,-0.268278,0.795562,-700.000000,140.000000,0.000000
0.075274,-0.266448,0.799954,-700.000000,140.000000,0.000000
0.080642,-0.265106,0.815448,-840.000000,140.000000,-140.000000
0.079788,-0.261446,0.824842,-840.000000,-140.000000,-280.000000
0.083082,-0.260592,0.831186,-840.000000,-140.000000,-140.000000
0.082472,-0.257176,0.843142,-840.000000,-140.000000,0.000000
0.080642,-0.256322,0.852902,-700.000000,-140.000000,140.000000
0.078202,-0.257664,0.863638,-700.000000,-140.000000,140.000000
0.070760,-0.262056,0.874618,-700.000000,-140.000000,140.000000
0.066246,-0.268278,0.890356,-700.000000,-280.000000,280.000000
0.058804,-0.278526,0.901092,-700.000000,-280.000000,140.000000
0.055632,-0.290360,0.917196,-700.000000,0.000000,0.000000
0.052948,-0.302316,0.934154,-420.000000,280.000000,0.000000
0.053558,-0.315980,0.956846,-420.000000,280.000000,0.000000
0.057462,-0.328790,0.987102,-420.000000,280.000000,-140.000000
0.061732,-0.341478,1.019432,-700.000000,140.000000,-280.000000
0.066856,-0.353312,1.054690,-840.000000,140.000000,-280.000000
0.073078,-0.362584,1.092510,-840.000000,140.000000,-140.000000
0.073566,-0.371734,1.125938,-700.000000,0.000000,-140.000000
0.075274,-0.376736,1.157658,-560.000000,0.000000,-140.000000
0.071736,-0.381982,1.188890,-420.000000,-140.000000,-140.000000
0.068442,-0.385520,1.216950,-280.000000,0.000000,-140.000000
0.061244,-0.386008,1.240496,-280.000000,140.000000,0.000000
0.055022,-0.388692,1.262334,-280.000000,140.000000,0.000000
0.044164,-0.388326,1.270508,-560.000000,140.000000,0.000000
0.031598,-0.389058,1.283074,-700.000000,0.000000,-140.000000
0.015372,-0.383446,1.295762,-700.000000,0.000000,-140.000000
-0.001342,-0.379420,1.304668,-560.000000,0.000000,-140.000000
-0.014030,-0.377346,1.306986,-560.000000,0.000000,-140.000000
-0.030012,-0.391864,1.293810,-560.000000,-140.000000,140.000000
-0.064050,-0.417728,1.231346,-700.000000,-280.000000,140.000000
-0.088084,-0.404064,1.227564,-700.000000,-280.000000,140.000000
-0.097112,-0.380518,1.245620,-700.000000,-140.000000,140.000000
-0.097234,-0.370880,1.288076,-840.000000,0.000000,140.000000
-0.100528,-0.375638,1.319552,-840.000000,0.000000,140.000000
-0.115046,-0.368562,1.360300,-840.000000,140.000000,0.000000
-0.136518,-0.365024,1.377014,-700.000000,140.000000,-140.000000
-0.143350,-0.361852,1.430572,-560.000000,140.000000,-280.000000
-0.186538,-0.421754,1.444724,-560.000000,0.000000,-140.000000
-0.282918,-0.396012,1.320040,-700.000000,140.000000,0.000000
-0.313296,-0.348798,1.084214,-980.000000,420.000000,0.000000
-0.171410,-0.473360,1.307596,-980.000000,420.000000,140.000000
-0.169824,-0.416630,1.259162,-840.000000,420.000000,280.000000
-0.243878,-0.290482,1.492182,-840.000000,280.000000,280.000000
-0.311710,-0.253516,1.503528,-840.000000,280.000000,140.000000
-0.300364,-0.287554,1.446676,-840.000000,420.000000,0.000000
-0.266814,-0.325496,1.367132,-840.000000,560.000000,-140.000000
-0.243146,-0.334768,1.302594,-840.000000,560.000000,-140.000000
-0.224114,-0.314882,1.296372,-840.000000,420.000000,-140.000000
-0.226798,-0.284016,1.295396,-840.000000,280.000000,-140.000000
-0.244976,-0.256078,1.299788,-700.000000,140.000000,0.000000
-0.280112,-0.234606,1.293688,-420.000000,0.000000,-140.000000
-0.310856,-0.229848,1.299910,-140.000000,0.000000,-140.000000
-0.347822,-0.215574,1.325164,-280.000000,0.000000,-140.000000
